global_id,name,primary_type,tab_location,toolkit_route,source_origin,review_status,notes
IDX00001,'@Crypto_Altruism,person/account,People & Accounts,Social Signal Review,Twitter/X archive,raw social signal; not endorsement,mention_count=53; retweet_count=51
IDX01532,EN0VA,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01533,EricMack.eth,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01534,Erik Voorhees,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01535,ETH Strategy,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01536,ethdevnews,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01537,Ethereal news,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01538,Etherealize,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01539,ETHGlobal,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01540,ETHPanda,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01541,ETHPrague,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01542,ethresearchbot,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01543,EthStaker 🦇🔊,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01544,Evan Van Ness,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01545,Evan 🦇🔊,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01546,evm.now,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01547,Evrim Tan,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01548,exeunt,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01549,Farcaster,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01550,Federico Ast,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01551,Fede’s intern 🥊,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01552,Feems,Tools Protocols Platform,Tools Protocols Platforms,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01553,FHE.org,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01554,Fidelity Digital Assets,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01555,Flow State 🦫,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01556,Fly you Fools,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01557,For The World,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01558,Francesco Andreoli ᵍᵐ,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01559,Frax,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01560,Freedom of the Press Foundation,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01561,Frontier Tower,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01562,Future of Life Institute,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01563,"F太郎 / F-TARO (🌳,🌳)",Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01564,g0v.tw | 台灣零時政府,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01565,Gajesh,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01566,gardens 🌱,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01567,Gary Hamel,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01568,Gary Weinstein 🛡,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01569,Gas Killer | Secure contracts shouldn't cost more,Repositories Codebase,Repositories Codebases,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01570,Geode Labs,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01571,George Kadianakis,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01572,Glow Tracker 🤖,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01573,GoodDollar 💙🌏,Funding Mechanisms Capital Flow,Funding Mechanisms Capital Flows,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01574,graven,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01575,Green Goods,Tools Protocols Platform,Tools Protocols Platforms,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01576,GreenSofa_TW,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01577,"Gregory Landua (🌳,🌳,🌳)",Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01578,Griff Green - griff.eth,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01579,Grok,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01580,GrowFi,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01581,growthepie 🥧📏,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01582,GSR Foundation,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01583,Guil is 🌱 🌈,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01584,Guild Guild,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01585,guiribabrb,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01586,Hannah Rose Kirk,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01587,haonan,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01588,HashCloak,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01589,HBesso31.eth 🇲🇽,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01590,Heatmap News,Datasets Maps Directorie,Datasets Maps Directories,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01591,Heenal Patel,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01592,Heenal Rajani (he/him) 🍉✊ heenal.eth,Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX01593,Holonym (old account),Projects Initiative,Projects Initiatives,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
